Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-05,2015-01-05,2015-02-02,Bearish breath,Neutral,73.04,,64.67,,,
2015-02-02,2015-02-02,2015-08-10,,Neutral,81.7,2.92,50.52,-4.5,,
2015-08-10,2015-08-10,2015-09-28,,MACD Bearish,62.91,-3.34,51.02,-6.79,,
2015-09-28,2015-09-28,2015-12-14,,MACD Bearish breath,63.35,1.49,52.3,-4.85,,
2015-12-14,2015-12-14,2016-01-04,,MACD Bullish,65.53,3.06,61.81,2.38,,Sell signal
2016-01-04,2016-01-04,2016-01-25,,MACD Bullish breath,62.79,0.67,54.22,-1.32,,
2016-01-25,2016-01-25,2016-03-07,,MACD Bearish,59.21,-1.41,42.35,-5.16,Weekly Bullish Divergence,
2016-03-07,2016-03-07,2016-04-04,,MACD Bearish breath,61.84,1.66,52.88,-2.97,Weekly Bullish Divergence,
2016-04-04,2016-04-04,2016-05-02,,MACD Bullish,63.96,3.48,60.7,2.79,Weekly Bullish Divergence,
2016-05-02,2016-05-02,2016-05-09,,MACD Bullish breath,63.05,0.32,54.7,0.32,Weekly Bullish Divergence,
2016-05-09,2016-05-09,2016-07-11,,MACD Bearish,56.43,-6.05,31.07,-14.73,Weekly Bullish Divergence,
2016-07-11,2016-07-11,2016-09-19,,MACD Bearish breath,55.92,4.26,33.72,-11.47,Weekly Bullish Divergence,
2016-09-19,2016-09-19,2016-10-31,,MACD Bullish,57.22,4.76,50.75,3.03,Weekly Bullish Divergence,
2016-10-31,2016-10-31,2016-11-21,,MACD Bullish breath,53.05,0.1,43.31,-2.91,Weekly Bullish Divergence,
2016-11-21,2016-11-21,2017-01-09,,MACD Bearish,48.7,-2.36,37.81,-5.71,Weekly Bullish Divergence,
2017-01-09,2017-01-09,2017-03-13,,MACD Bearish breath,49.9,0.6,39.85,-4.19,Weekly Bullish Divergence,
2017-03-13,2017-03-13,2017-04-10,,MACD Bullish,51.84,2.77,44.49,0.61,Weekly Bullish Divergence,
2017-04-10,2017-04-10,2017-04-24,,MACD Bullish breath,46.93,-0.11,42.9,-0.44,Weekly Bullish Divergence,
2017-04-24,2017-04-24,2017-07-03,,MACD Bullish,61.52,8.33,45.13,1.37,Weekly Bullish Divergence,Sell signal
2017-07-03,2017-07-03,2017-07-10,,MACD Bullish breath,59.4,5.68,55.83,5.68,Weekly Bullish Divergence,
2017-07-10,2017-07-10,2017-08-28,,MACD Bullish,83.0,16.76,57.13,8.01,Weekly Bullish Divergence,Sell signal
2017-08-28,2017-08-28,2017-09-04,,MACD Bullish breath,75.9,12.59,68.44,12.59,Weekly Bullish Divergence,
2017-09-04,2017-09-04,2017-10-23,,MACD Bullish,97.59,19.63,72.76,12.96,Weekly Bullish Divergence,
2017-10-23,2017-10-23,2017-11-06,,MACD Bullish breath,96.5,15.64,84.07,15.42,Weekly Bullish Divergence,
2017-11-06,2017-11-06,2017-11-13,Bullish,MACD Bullish breath,94.27,14.06,87.73,14.06,Weekly Bullish Divergence,
2017-11-13,2017-11-13,2018-01-29,Bullish,MACD Bullish,142.97,34.5,87.58,20.71,Weekly Bullish Divergence,
2018-01-29,2018-01-29,2018-03-05,Bullish,MACD Bullish breath,140.98,28.5,109.06,20.12,Weekly Bullish Divergence,
