Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-01-01,2015-01-01,2017-08-01,,Neutral,343.39,,335.0,,None,
2017-08-01,2017-08-01,2017-10-01,,MACD Bullish,689.9,150.53,605.7,136.4,None,
2017-10-01,2017-10-01,2017-12-01,Bullish,MACD Bullish,694.0,145.38,626.3,144.83,None,
2017-12-01,2017-12-01,2018-07-01,Bullish breath,MACD Bullish breath,674.4,120.47,516.85,47.8,None,
2018-07-01,2018-07-01,2018-11-01,Bullish breath,MACD Bullish,718.11,92.44,593.5,79.23,Sell - Monthly Divergence,
2018-11-01,2018-11-01,2019-07-01,Bullish,MACD Bullish,948.03,182.1,665.25,117.92,,
2019-07-01,2019-07-01,2020-04-01,Bullish breath,MACD Bullish breath,859.7,112.13,579.0,-47.23,,
2020-04-01,2020-04-01,2020-06-01,Bullish breath,MACD Bearish,727.99,-55.37,600.82,-57.2,,
2020-06-01,2020-06-01,2020-12-01,Bearish,MACD Bearish,695.1,-52.63,567.0,-62.26,,
2020-12-01,2020-12-01,2021-08-01,Bearish,MACD Bearish breath,745.0,-22.52,579.96,-42.82,,
2021-08-01,2021-08-01,2021-10-01,Bearish breath,MACD Bearish breath,783.84,20.28,627.2,4.9,,
2021-10-01,2021-10-01,2022-01-01,Bullish,MACD Bullish,805.62,39.64,621.0,35.75,,
2022-01-01,2022-01-01,2022-02-01,Bullish breath,MACD Bullish breath,709.24,-9.67,585.27,-9.67,,
2022-02-01,2022-02-01,2022-04-01,Bullish,MACD Bullish,783.8,27.01,596.0,16.54,,
2022-04-01,2022-04-01,2022-05-01,Bullish breath,MACD Bullish breath,766.72,-5.93,625.01,-5.93,,
2022-05-01,2022-05-01,2022-06-01,Bearish,MACD Bullish breath,659.18,-20.04,603.53,-20.04,,
2022-06-01,2022-06-01,2023-01-01,Bearish,MACD Bearish,701.87,-7.48,534.99,-58.46,Buy - Monthly Divergence,
2023-01-01,2023-01-01,2023-02-01,Bearish,MACD Bearish breath,705.74,-8.72,543.0,-8.72,,
2023-02-01,2023-02-01,2023-03-01,Bearish,MACD Bearish,700.87,-36.17,568.0,-36.17,,
2023-03-01,2023-03-01,2023-05-01,Bearish,MACD Bearish breath,670.0,-20.04,554.03,-22.03,,
2023-05-01,2023-05-01,2024-02-01,Bearish,MACD Bearish,622.99,-53.75,274.98,-198.07,,
