Date,Start Date,End Date,LT Trend,MACD Trend,Highest Price,Highest MACD,Lowest Price,Lowest MACD,Divergence spotted,Signal
2015-02-01,2015-02-01,2017-09-01,,Neutral,432.38,,393.0,,,
2017-09-01,2017-09-01,2017-10-01,,MACD Bullish,505.49,37.54,426.47,37.54,,
2017-10-01,2017-10-01,2017-11-01,,MACD Bullish breath,477.0,7.65,400.19,7.65,,
2017-11-01,2017-11-01,2017-12-01,Bearish breath,MACD Bullish breath,432.5,-23.83,353.14,-23.83,,
2017-12-01,2017-12-01,2018-07-01,Bearish,MACD Bearish,396.78,-31.51,281.89,-75.91,,
2018-07-01,2018-07-01,2018-09-01,Bearish,MACD Bearish breath,416.49,-8.19,342.58,-35.67,,
2018-09-01,2018-09-01,2019-03-01,Bearish breath,MACD Bearish breath,434.35,26.53,327.58,-18.56,,
2019-03-01,2019-03-01,2019-04-01,Bearish breath,MACD Bullish,442.0,22.68,388.49,22.68,,
2019-04-01,2019-04-01,2019-05-01,Bearish breath,MACD Bullish breath,415.89,-8.69,329.0,-8.69,,
2019-05-01,2019-05-01,2019-11-01,Bearish,MACD Bearish,345.44,-40.53,271.37,-67.68,Buy - Monthly Divergence,
2019-11-01,2019-11-01,2019-12-01,Bearish,MACD Bearish breath,372.59,-21.49,307.44,-21.49,,
2019-12-01,2019-12-01,2020-03-01,Bearish breath,MACD Bearish breath,470.0,33.57,328.13,-8.98,,
2020-03-01,2020-03-01,2020-09-01,Bullish,MACD Bullish,664.64,176.75,418.01,70.65,,
2020-09-01,2020-09-01,2020-10-01,Bullish breath,MACD Bullish,620.0,132.54,540.0,132.54,,
2020-10-01,2020-10-01,2021-06-01,Bullish breath,MACD Bullish breath,619.97,104.16,441.0,7.85,,
2021-06-01,2021-06-01,2021-08-01,Bullish breath,MACD Bullish,595.48,64.27,497.93,46.39,,
2021-08-01,2021-08-01,2022-01-01,Bullish,MACD Bullish,686.62,112.25,539.18,97.3,,
2022-01-01,2022-01-01,2022-03-01,Bullish breath,MACD Bullish breath,645.0,80.58,592.86,74.02,,
2022-03-01,2022-03-01,2022-05-01,Bullish,MACD Bullish,747.42,102.33,603.12,94.91,Sell - Monthly Divergence,
2022-05-01,2022-05-01,2022-06-01,Bullish breath,MACD Bullish,699.63,90.36,597.76,90.36,,
2022-06-01,2022-06-01,2022-09-01,Bullish breath,MACD Bullish breath,672.35,53.55,538.01,18.44,,
2022-09-01,2022-09-01,2022-10-01,Bullish breath,MACD Bullish,754.67,58.09,572.22,58.09,Sell - Monthly Divergence,
2022-10-01,2022-10-01,2023-05-01,Bullish,MACD Bullish,837.55,136.6,668.0,99.8,,
2023-05-01,2023-05-01,2023-08-01,Bullish breath,MACD Bullish breath,815.24,98.47,684.81,66.31,,
2023-08-01,2023-08-01,2023-10-01,Bullish,MACD Bullish,847.5,106.8,726.12,97.48,Sell - Monthly Divergence,
2023-10-01,2023-10-01,2023-11-01,Bullish breath,MACD Bullish breath,853.97,88.81,769.19,88.81,,
2023-11-01,2023-11-01,2023-12-01,Bullish,MACD Bullish,840.25,95.9,774.98,95.9,,
2023-12-01,2023-12-01,2023-12-01,Bullish breath,MACD Bullish breath,828.42,91.82,808.89,91.82,,
